airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left,price
5,1483,1,1,1,5,2,820.0,24,60160
5,1483,1,1,1,5,2,895.0,24,60160
5,1483,1,1,1,2,2,585.0,24,60865
5,1483,1,1,1,0,2,425.0,24,65872
5,1479,1,5,1,4,2,725.0,24,66465
5,1479,1,5,1,2,2,1395.0,24,66465
5,1479,1,5,1,0,2,1055.0,24,70945
5,1479,1,5,1,2,2,1295.0,24,70945
5,1483,1,1,1,0,2,520.0,24,71304
5,1479,1,5,1,4,2,790.0,24,73185
5,1479,1,5,1,4,2,870.0,24,73185
5,1481,1,0,1,5,2,545.0,24,76612
5,1479,1,5,1,0,2,970.0,24,78897
5,1479,1,5,1,2,2,1225.0,24,78897
5,1490,1,4,2,0,2,165.0,25,27792
5,1488,1,2,2,2,2,165.0,25,27792
5,1486,1,1,2,4,2,170.0,25,27792
0,722,1,1,2,4,2,160.0,25,27792
0,761,1,2,2,2,2,170.0,25,27792
0,760,1,5,2,5,2,170.0,25,27792
0,716,1,4,2,0,2,185.0,25,27792
5,1492,1,5,2,5,2,170.0,25,40224
0,816,1,0,1,5,2,330.0,25,45185
0,816,1,0,1,5,2,380.0,25,45185
0,816,1,0,1,5,2,530.0,25,45185
0,816,1,0,1,4,2,1095.0,25,45185
0,816,1,0,1,4,2,1160.0,25,45185
5,1477,1,4,1,0,2,285.0,25,45600
5,1483,1,1,1,0,2,450.0,25,45600
5,1479,1,5,1,4,2,695.0,25,45600
5,1481,1,0,1,3,2,745.0,25,45600
5,1477,1,4,1,3,2,910.0,25,45600
0,843,1,1,1,0,2,355.0,25,47585
0,843,1,1,1,2,2,660.0,25,47585
0,843,1,1,1,5,2,835.0,25,47585
0,843,1,1,1,5,2,960.0,25,47585
5,1481,1,0,1,2,2,435.0,25,53440
5,1477,1,4,1,2,2,600.0,25,53440
5,1479,1,5,1,4,2,725.0,25,53440
5,1483,1,1,1,2,2,765.0,25,53440
5,1479,1,5,1,2,2,1395.0,25,53440
5,1479,1,5,1,0,2,1080.0,25,53552
5,1481,1,0,1,2,2,335.0,25,57920
5,1483,1,1,1,0,2,425.0,25,57920
5,1477,1,4,1,2,2,500.0,25,57920
5,1481,1,0,1,5,2,630.0,25,57920
5,1483,1,1,1,2,2,665.0,25,57920
5,1481,1,0,1,3,2,700.0,25,57920
5,1477,1,4,1,5,2,795.0,25,57920
5,1477,1,4,1,3,2,865.0,25,57920
5,1483,1,1,1,5,2,960.0,25,57920
5,1479,1,5,1,0,2,970.0,25,57920
5,1483,1,1,1,3,2,1030.0,25,57920
5,1479,1,5,1,0,2,1055.0,25,57920
5,1479,1,5,1,2,2,1225.0,25,57920
5,1479,1,5,1,2,2,1295.0,25,57920
5,1481,1,0,1,5,2,490.0,25,60160
5,1481,1,0,1,5,2,565.0,25,60160
5,1477,1,4,1,5,2,655.0,25,60160
5,1477,1,4,1,5,2,730.0,25,60160
5,1479,1,5,1,4,2,790.0,25,60160
5,1483,1,1,1,5,2,820.0,25,60160
5,1479,1,5,1,4,2,870.0,25,60160
5,1483,1,1,1,5,2,895.0,25,60160
5,1483,1,1,1,0,2,520.0,25,64729
5,1483,1,1,1,0,2,340.0,25,65872
5,1477,1,4,1,2,2,430.0,25,65872
5,1483,1,1,1,2,2,595.0,25,65872
5,1483,1,1,1,2,2,585.0,25,65905
5,1483,1,1,1,2,2,585.0,25,75803
5,1481,1,0,1,5,2,545.0,25,76612
5,1490,1,4,2,0,2,165.0,26,27792
5,1488,1,2,2,2,2,165.0,26,27792
5,1486,1,1,2,4,2,170.0,26,27792
5,1492,1,5,2,5,2,170.0,26,27792
0,722,1,1,2,4,2,160.0,26,27792
0,761,1,2,2,2,2,170.0,26,27792
0,760,1,5,2,5,2,170.0,26,27792
0,716,1,4,2,0,2,185.0,26,27792
0,816,1,2,1,5,2,310.0,26,45185
0,776,1,1,1,0,2,355.0,26,45185
0,816,1,2,1,5,2,460.0,26,45185
0,776,1,1,1,2,2,715.0,26,45185
0,776,1,1,1,2,2,780.0,26,45185
0,776,1,1,1,5,2,845.0,26,45185
0,776,1,1,1,5,2,895.0,26,45185
0,776,1,1,1,5,2,1045.0,26,45185
5,1479,1,5,1,4,2,695.0,26,45600
5,1481,1,0,1,3,2,745.0,26,45600
5,1477,1,4,1,3,2,910.0,26,45600
5,1479,1,5,1,0,2,1080.0,26,45600
0,843,1,4,1,2,2,400.0,26,47585
0,843,1,4,1,5,2,700.0,26,47585
5,1483,1,1,0,2,2,585.0,26,53285
5,1481,1,0,1,2,2,435.0,26,53440
5,1477,1,4,1,2,2,600.0,26,53440
5,1479,1,5,1,4,2,725.0,26,53440
5,1483,1,1,0,2,2,765.0,26,53440
5,1479,1,5,1,2,2,1395.0,26,53440
5,1477,1,4,1,0,2,285.0,26,53552
5,1483,1,1,0,0,2,450.0,26,53552
5,1481,1,0,1,2,2,335.0,26,57920
5,1483,1,1,0,0,2,340.0,26,57920
5,1483,1,1,0,0,2,425.0,26,57920
5,1477,1,4,1,2,2,430.0,26,57920
5,1477,1,4,1,2,2,500.0,26,57920
5,1483,1,1,0,2,2,595.0,26,57920
5,1481,1,0,1,5,2,630.0,26,57920
5,1483,1,1,0,2,2,665.0,26,57920
5,1481,1,0,1,3,2,700.0,26,57920
5,1477,1,4,1,5,2,795.0,26,57920
5,1477,1,4,1,3,2,865.0,26,57920
5,1483,1,1,0,5,2,960.0,26,57920
5,1479,1,5,1,0,2,970.0,26,57920
5,1483,1,1,0,3,2,1030.0,26,57920
5,1479,1,5,1,0,2,1055.0,26,57920
5,1479,1,5,1,2,2,1225.0,26,57920
5,1479,1,5,1,2,2,1295.0,26,57920
5,1481,1,0,1,5,2,490.0,26,60160
5,1481,1,0,1,5,2,565.0,26,60160
5,1477,1,4,1,5,2,655.0,26,60160
5,1477,1,4,1,5,2,730.0,26,60160
5,1479,1,5,1,4,2,790.0,26,60160
5,1483,1,1,0,5,2,820.0,26,60160
5,1479,1,5,1,4,2,870.0,26,60160
5,1483,1,1,0,5,2,895.0,26,60160
5,1483,1,1,0,2,2,585.0,26,60865
5,1483,1,1,0,0,2,520.0,26,64729
5,1481,1,0,1,5,2,545.0,26,76612
5,1490,1,4,2,0,2,165.0,27,27792
5,1486,1,1,2,4,2,170.0,27,27792
5,1492,1,5,2,5,2,170.0,27,27792
0,722,1,1,2,4,2,160.0,27,27792
0,761,1,2,2,2,2,170.0,27,27792
0,760,1,5,2,5,2,170.0,27,27792
0,716,1,4,2,0,2,185.0,27,27792
5,1488,1,2,2,2,2,165.0,27,40224
0,816,1,0,1,5,2,330.0,27,45185
0,776,1,1,1,0,2,355.0,27,45185
0,816,1,0,1,5,2,380.0,27,45185
0,816,1,0,1,5,2,530.0,27,45185
0,776,1,1,1,2,2,715.0,27,45185
0,776,1,1,1,2,2,780.0,27,45185
0,776,1,1,1,5,2,845.0,27,45185
0,776,1,1,1,5,2,895.0,27,45185
0,776,1,1,1,5,2,1045.0,27,45185
5,1477,1,4,1,0,2,285.0,27,45600
5,1483,1,1,1,0,2,450.0,27,45600
5,1479,1,5,1,4,2,695.0,27,45600
5,1479,1,5,1,0,2,1080.0,27,45600
0,843,1,4,1,5,2,760.0,27,47585
0,843,1,4,1,5,2,885.0,27,47585
5,1481,1,0,1,2,2,435.0,27,53440
5,1477,1,4,1,2,2,600.0,27,53440
5,1479,1,5,1,4,2,725.0,27,53440
5,1483,1,1,1,2,2,765.0,27,53440
5,1479,1,5,1,2,2,1395.0,27,53440
5,1481,1,0,1,3,2,745.0,27,53552
5,1477,1,4,1,3,2,910.0,27,53552
5,1481,1,0,1,2,2,335.0,27,57920
5,1483,1,1,1,0,2,340.0,27,57920
5,1483,1,1,1,0,2,425.0,27,57920
5,1477,1,4,1,2,2,430.0,27,57920
5,1477,1,4,1,2,2,500.0,27,57920
5,1483,1,1,1,2,2,595.0,27,57920
5,1481,1,0,1,5,2,630.0,27,57920
5,1483,1,1,1,2,2,665.0,27,57920
5,1481,1,0,1,3,2,700.0,27,57920
5,1477,1,4,1,5,2,795.0,27,57920
5,1477,1,4,1,3,2,865.0,27,57920
5,1483,1,1,1,5,2,960.0,27,57920
5,1479,1,5,1,0,2,970.0,27,57920
5,1483,1,1,1,3,2,1030.0,27,57920
5,1479,1,5,1,0,2,1055.0,27,57920
5,1479,1,5,1,2,2,1225.0,27,57920
5,1479,1,5,1,2,2,1295.0,27,57920
5,1481,1,0,1,5,2,565.0,27,60160
5,1477,1,4,1,5,2,730.0,27,60160
5,1479,1,5,1,4,2,790.0,27,60160
5,1479,1,5,1,4,2,870.0,27,60160
5,1483,1,1,1,5,2,895.0,27,60160
5,1483,1,1,1,2,2,585.0,27,60865
5,1483,1,1,1,0,2,520.0,27,64729
5,1481,1,0,1,5,2,490.0,27,68112
5,1477,1,4,1,5,2,655.0,27,68112
5,1483,1,1,1,5,2,820.0,27,68112
5,1481,1,0,1,5,2,545.0,27,76612
5,1490,1,4,2,0,2,165.0,28,27792
5,1486,1,1,2,4,2,170.0,28,27792
5,1492,1,5,2,5,2,170.0,28,27792
0,722,1,1,2,4,2,160.0,28,27792
0,761,1,2,2,2,2,170.0,28,27792
0,760,1,5,2,5,2,170.0,28,27792
0,716,1,4,2,0,2,185.0,28,27792
5,1488,1,2,2,2,2,165.0,28,40224
0,816,1,0,1,5,2,330.0,28,45185
0,776,1,1,1,0,2,355.0,28,45185
0,816,1,0,1,5,2,380.0,28,45185
0,816,1,0,1,5,2,530.0,28,45185
0,776,1,1,1,2,2,715.0,28,45185
0,776,1,1,1,2,2,780.0,28,45185
0,776,1,1,1,5,2,845.0,28,45185
0,776,1,1,1,5,2,895.0,28,45185
0,776,1,1,1,5,2,1045.0,28,45185
5,1477,1,4,1,0,2,285.0,28,45600
5,1483,1,1,1,0,2,450.0,28,45600
5,1479,1,5,1,4,2,695.0,28,45600
5,1481,1,0,1,3,2,745.0,28,45600
5,1477,1,4,1,3,2,910.0,28,45600
5,1479,1,5,1,0,2,1080.0,28,45600
0,843,1,4,1,2,2,400.0,28,47585
0,843,1,4,1,5,2,700.0,28,47585
5,1483,1,1,1,2,2,585.0,28,53285
5,1481,1,0,1,2,2,435.0,28,53440
5,1477,1,4,1,2,2,600.0,28,53440
5,1479,1,5,1,4,2,725.0,28,53440
5,1483,1,1,1,2,2,765.0,28,53440
5,1479,1,5,1,2,2,1395.0,28,53440
5,1481,1,0,1,2,2,335.0,28,57920
5,1483,1,1,1,0,2,340.0,28,57920
5,1483,1,1,1,0,2,425.0,28,57920
5,1477,1,4,1,2,2,430.0,28,57920
5,1477,1,4,1,2,2,500.0,28,57920
5,1483,1,1,1,2,2,595.0,28,57920
5,1481,1,0,1,5,2,630.0,28,57920
5,1483,1,1,1,2,2,665.0,28,57920
5,1481,1,0,1,3,2,700.0,28,57920
5,1477,1,4,1,5,2,795.0,28,57920
5,1477,1,4,1,3,2,865.0,28,57920
5,1483,1,1,1,5,2,960.0,28,57920
5,1479,1,5,1,0,2,970.0,28,57920
5,1483,1,1,1,3,2,1030.0,28,57920
5,1479,1,5,1,2,2,1225.0,28,57920
5,1479,1,5,1,2,2,1295.0,28,57920
5,1481,1,0,1,5,2,490.0,28,60160
5,1477,1,4,1,5,2,655.0,28,60160
5,1479,1,5,1,4,2,790.0,28,60160
5,1483,1,1,1,5,2,820.0,28,60160
5,1479,1,5,1,4,2,870.0,28,60160
5,1483,1,1,1,0,2,520.0,28,64729
5,1479,1,5,1,0,2,1055.0,28,65872
5,1483,1,1,1,2,2,585.0,28,65905
5,1481,1,0,1,5,2,565.0,28,68112
5,1477,1,4,1,5,2,730.0,28,68112
5,1483,1,1,1,5,2,895.0,28,68112
5,1481,1,0,1,5,2,545.0,28,76612
5,1490,1,4,2,0,2,165.0,29,27792
5,1488,1,2,2,2,2,165.0,29,27792
5,1486,1,1,2,4,2,170.0,29,27792
5,1492,1,5,2,5,2,170.0,29,27792
0,722,1,1,2,4,2,160.0,29,27792
0,761,1,2,2,2,2,170.0,29,27792
0,760,1,5,2,5,2,170.0,29,27792
0,716,1,4,2,0,2,185.0,29,27792
0,816,1,0,1,5,2,330.0,29,45185
0,816,1,0,1,5,2,380.0,29,45185
0,816,1,0,1,5,2,530.0,29,45185
0,816,1,0,1,4,2,1095.0,29,45185
5,1477,1,4,1,0,2,285.0,29,45600
5,1483,1,1,1,0,2,450.0,29,45600
5,1479,1,5,1,4,2,695.0,29,45600
5,1481,1,0,1,3,2,745.0,29,45600
5,1477,1,4,1,3,2,910.0,29,45600
5,1479,1,5,1,0,2,1080.0,29,45600
0,843,1,1,1,0,2,355.0,29,47585
0,843,1,1,1,2,2,660.0,29,47585
0,843,1,1,1,5,2,960.0,29,47585
5,1481,1,0,1,2,2,435.0,29,53440
5,1477,1,4,1,2,2,600.0,29,53440
5,1479,1,5,1,4,2,725.0,29,53440
5,1483,1,1,1,2,2,765.0,29,53440
5,1479,1,5,1,2,2,1395.0,29,53440
5,1481,1,0,1,2,2,335.0,29,57920
5,1483,1,1,1,0,2,340.0,29,57920
5,1477,1,4,1,2,2,430.0,29,57920
5,1477,1,4,1,2,2,500.0,29,57920
5,1483,1,1,1,2,2,595.0,29,57920
5,1481,1,0,1,5,2,630.0,29,57920
5,1483,1,1,1,2,2,665.0,29,57920
5,1481,1,0,1,3,2,700.0,29,57920
5,1477,1,4,1,5,2,795.0,29,57920
5,1477,1,4,1,3,2,865.0,29,57920
5,1483,1,1,1,5,2,960.0,29,57920
5,1479,1,5,1,0,2,970.0,29,57920
5,1483,1,1,1,3,2,1030.0,29,57920
5,1479,1,5,1,0,2,1055.0,29,57920
5,1479,1,5,1,2,2,1225.0,29,57920
5,1479,1,5,1,2,2,1295.0,29,57920
5,1481,1,0,1,5,2,490.0,29,60160
5,1477,1,4,1,5,2,655.0,29,60160
5,1479,1,5,1,4,2,790.0,29,60160
5,1483,1,1,1,5,2,820.0,29,60160
5,1479,1,5,1,4,2,870.0,29,60160
5,1483,1,1,1,2,2,585.0,29,60865
5,1483,1,1,1,0,2,520.0,29,64729
5,1483,1,1,1,0,2,425.0,29,65872
5,1481,1,0,1,5,2,565.0,29,68112
5,1477,1,4,1,5,2,730.0,29,68112
5,1483,1,1,1,5,2,895.0,29,68112
5,1481,1,0,1,5,2,545.0,29,76612
5,1490,1,4,2,0,2,165.0,30,27792
5,1488,1,2,2,2,2,165.0,30,27792
5,1486,1,1,2,4,2,170.0,30,27792
5,1492,1,5,2,5,2,170.0,30,27792
0,722,1,1,2,4,2,160.0,30,27792
0,761,1,2,2,2,2,170.0,30,27792
0,760,1,5,2,5,2,170.0,30,27792
0,716,1,4,2,0,2,185.0,30,39888
0,816,1,2,1,5,2,310.0,30,45185
0,776,1,1,1,0,2,355.0,30,45185
0,816,1,2,1,5,2,460.0,30,45185
0,776,1,1,1,2,2,715.0,30,45185
0,776,1,1,1,2,2,780.0,30,45185
0,776,1,1,1,5,2,845.0,30,45185
0,776,1,1,1,5,2,895.0,30,45185
0,816,1,2,1,4,2,1025.0,30,45185
0,776,1,1,1,5,2,1045.0,30,45185
5,1477,1,4,1,0,2,285.0,30,45600
5,1483,1,1,1,0,2,450.0,30,45600
5,1481,1,0,1,3,2,745.0,30,45600
5,1477,1,4,1,3,2,910.0,30,45600
5,1479,1,5,1,0,2,1080.0,30,45600
0,843,1,4,1,2,2,400.0,30,47585
0,843,1,4,1,5,2,700.0,30,47585
5,1481,1,0,1,2,2,435.0,30,53440
5,1477,1,4,1,2,2,600.0,30,53440
5,1479,1,5,1,4,2,725.0,30,53440
5,1483,1,1,1,2,2,765.0,30,53440
5,1479,1,5,1,2,2,1395.0,30,53440
5,1481,1,0,1,2,2,335.0,30,57920
5,1483,1,1,1,0,2,340.0,30,57920
5,1483,1,1,1,0,2,425.0,30,57920
5,1477,1,4,1,2,2,430.0,30,57920
5,1477,1,4,1,2,2,500.0,30,57920
5,1483,1,1,1,2,2,595.0,30,57920
5,1481,1,0,1,5,2,630.0,30,57920
5,1483,1,1,1,2,2,665.0,30,57920
5,1481,1,0,1,3,2,700.0,30,57920
5,1477,1,4,1,5,2,795.0,30,57920
5,1477,1,4,1,3,2,865.0,30,57920
5,1483,1,1,1,5,2,960.0,30,57920
5,1479,1,5,1,0,2,970.0,30,57920
5,1483,1,1,1,3,2,1030.0,30,57920
5,1479,1,5,1,0,2,1055.0,30,57920
5,1479,1,5,1,2,2,1225.0,30,57920
5,1479,1,5,1,2,2,1295.0,30,57920
5,1481,1,0,1,5,2,490.0,30,60160
5,1481,1,0,1,5,2,565.0,30,60160
5,1477,1,4,1,5,2,655.0,30,60160
5,1477,1,4,1,5,2,730.0,30,60160
5,1479,1,5,1,4,2,790.0,30,60160
5,1483,1,1,1,5,2,820.0,30,60160
5,1479,1,5,1,4,2,870.0,30,60160
5,1483,1,1,1,5,2,895.0,30,60160
5,1483,1,1,1,2,2,585.0,30,60865
5,1483,1,1,1,0,2,520.0,30,64729
5,1481,1,0,1,5,2,545.0,30,76612
5,1490,1,4,2,0,2,165.0,31,27792
5,1488,1,2,2,2,2,165.0,31,27792
5,1486,1,1,2,4,2,170.0,31,27792
5,1492,1,5,2,5,2,170.0,31,27792
0,722,1,1,2,4,2,160.0,31,27792
0,761,1,2,2,2,2,170.0,31,27792
0,760,1,5,2,5,2,170.0,31,27792
0,716,1,4,2,0,2,185.0,31,27792
0,816,1,0,1,5,2,330.0,31,45185
0,776,1,1,1,0,2,355.0,31,45185
0,816,1,0,1,5,2,530.0,31,45185
0,776,1,1,1,2,2,715.0,31,45185
0,776,1,1,1,2,2,780.0,31,45185
0,776,1,1,1,5,2,845.0,31,45185
0,776,1,1,1,5,2,1045.0,31,45185
0,816,1,0,1,4,2,1095.0,31,45185
5,1477,1,4,1,0,2,285.0,31,45600
5,1483,1,1,1,0,2,450.0,31,45600
5,1479,1,5,1,4,2,695.0,31,45600
0,843,1,4,1,2,2,585.0,31,47585
0,843,1,4,1,5,2,885.0,31,47585
5,1481,1,0,1,2,2,435.0,31,53440
5,1477,1,4,1,2,2,600.0,31,53440
5,1479,1,5,1,4,2,725.0,31,53440
5,1483,1,1,1,2,2,765.0,31,53440
5,1479,1,5,1,2,2,1395.0,31,53440
0,816,1,0,1,5,2,380.0,31,53126
0,776,1,1,1,5,2,895.0,31,53126
5,1481,1,0,1,3,2,745.0,31,53552
5,1477,1,4,1,3,2,910.0,31,53552
5,1479,1,5,1,0,2,1080.0,31,53552
5,1481,1,0,1,2,2,335.0,31,57920
5,1483,1,1,1,0,2,340.0,31,57920
5,1483,1,1,1,0,2,425.0,31,57920
5,1477,1,4,1,2,2,430.0,31,57920
5,1477,1,4,1,2,2,500.0,31,57920
5,1483,1,1,1,2,2,595.0,31,57920
5,1483,1,1,1,2,2,665.0,31,57920
5,1481,1,0,1,3,2,700.0,31,57920
5,1477,1,4,1,3,2,865.0,31,57920
5,1479,1,5,1,0,2,970.0,31,57920
5,1483,1,1,1,3,2,1030.0,31,57920
5,1479,1,5,1,0,2,1055.0,31,57920
5,1479,1,5,1,2,2,1225.0,31,57920
5,1479,1,5,1,2,2,1295.0,31,57920
5,1481,1,0,1,5,2,490.0,31,60160
5,1477,1,4,1,5,2,655.0,31,60160
5,1479,1,5,1,4,2,790.0,31,60160
5,1483,1,1,1,5,2,820.0,31,60160
5,1479,1,5,1,4,2,870.0,31,60160
5,1483,1,1,1,2,2,585.0,31,60865
5,1481,1,0,1,5,2,630.0,31,65872
5,1477,1,4,1,5,2,795.0,31,65872
5,1483,1,1,1,5,2,960.0,31,65872
5,1481,1,0,1,5,2,565.0,31,68112
5,1477,1,4,1,5,2,730.0,31,68112
5,1483,1,1,1,5,2,895.0,31,68112
5,1483,1,1,1,0,2,520.0,31,71304
5,1481,1,0,1,5,2,545.0,31,76612
5,1490,1,4,2,0,2,165.0,32,27792
5,1488,1,2,2,2,2,165.0,32,27792
5,1486,1,1,2,4,2,170.0,32,27792
5,1492,1,5,2,5,2,170.0,32,27792
0,722,1,1,2,4,2,160.0,32,27792
0,761,1,2,2,2,2,170.0,32,27792
0,716,1,4,2,0,2,185.0,32,27792
0,760,1,5,2,5,2,170.0,32,39888
0,816,1,0,1,5,2,330.0,32,45185
0,816,1,0,1,5,2,380.0,32,45185
0,816,1,0,1,5,2,530.0,32,45185
0,816,1,0,1,4,2,1095.0,32,45185
5,1479,1,5,1,4,2,695.0,32,45600
5,1481,1,0,1,3,2,745.0,32,45600
5,1477,1,4,1,3,2,910.0,32,45600
5,1479,1,5,1,0,2,1080.0,32,45600
0,843,1,1,1,0,2,355.0,32,47585
0,843,1,1,1,2,2,660.0,32,47585
0,843,1,1,1,5,2,835.0,32,47585
0,843,1,1,1,5,2,960.0,32,47585
5,1481,1,0,1,2,2,435.0,32,53440
5,1477,1,4,1,2,2,600.0,32,53440
5,1479,1,5,1,4,2,725.0,32,53440
5,1483,1,1,1,2,2,765.0,32,53440
5,1477,1,4,1,0,2,285.0,32,53552
5,1483,1,1,1,0,2,450.0,32,53552
5,1481,1,0,1,2,2,335.0,32,57920
5,1483,1,1,1,0,2,340.0,32,57920
5,1483,1,1,1,0,2,425.0,32,57920
5,1477,1,4,1,2,2,430.0,32,57920
5,1477,1,4,1,2,2,500.0,32,57920
5,1483,1,1,1,2,2,595.0,32,57920
5,1481,1,0,1,5,2,630.0,32,57920
5,1483,1,1,1,2,2,665.0,32,57920
5,1481,1,0,1,3,2,700.0,32,57920
5,1477,1,4,1,5,2,795.0,32,57920
5,1477,1,4,1,3,2,865.0,32,57920
5,1483,1,1,1,5,2,960.0,32,57920
5,1483,1,1,1,3,2,1030.0,32,57920
5,1479,1,5,1,0,2,1055.0,32,57920
5,1479,1,5,1,2,2,1225.0,32,57920
5,1479,1,5,1,2,2,1295.0,32,57920
5,1481,1,0,1,5,2,490.0,32,60160
5,1481,1,0,1,5,2,565.0,32,60160
5,1477,1,4,1,5,2,655.0,32,60160
5,1477,1,4,1,5,2,730.0,32,60160
5,1479,1,5,1,4,2,790.0,32,60160
5,1483,1,1,1,5,2,820.0,32,60160
5,1479,1,5,1,4,2,870.0,32,60160
5,1483,1,1,1,5,2,895.0,32,60160
5,1483,1,1,1,2,2,585.0,32,60834
5,1479,1,5,1,2,2,1395.0,32,61392
5,1479,1,5,1,0,2,970.0,32,65872
5,1483,1,1,1,2,2,585.0,32,68705
5,1483,1,1,1,0,2,520.0,32,71304
5,1481,1,0,1,5,2,545.0,32,76612
5,1490,1,4,2,0,2,165.0,33,27792
5,1486,1,1,2,4,2,170.0,33,27792
5,1492,1,5,2,5,2,170.0,33,27792
0,722,1,1,2,4,2,160.0,33,27792
0,761,1,2,2,2,2,170.0,33,27792
0,760,1,5,2,5,2,170.0,33,27792
0,716,1,4,2,0,2,185.0,33,27792
5,1488,1,2,2,2,2,165.0,33,40224
0,816,1,2,1,5,2,310.0,33,45185
0,776,1,1,1,0,2,355.0,33,45185
0,816,1,2,1,5,2,460.0,33,45185
0,776,1,1,1,2,2,715.0,33,45185
0,776,1,1,1,2,2,780.0,33,45185
0,776,1,1,1,5,2,845.0,33,45185
0,776,1,1,1,5,2,895.0,33,45185
0,776,1,1,1,5,2,1045.0,33,45185
0,816,1,2,1,4,2,1090.0,33,45185
0,816,1,2,1,4,2,1120.0,33,45185
5,1477,1,4,1,0,2,285.0,33,45600
5,1483,1,1,1,0,2,450.0,33,45600
5,1479,1,5,1,4,2,695.0,33,45600
5,1481,1,0,1,3,2,745.0,33,45600
5,1477,1,4,1,3,2,910.0,33,45600
5,1479,1,5,1,0,2,1080.0,33,45600
0,843,1,4,1,2,2,400.0,33,47585
0,843,1,4,1,5,2,700.0,33,47585
5,1479,1,5,1,4,2,725.0,33,53440
5,1481,1,0,1,2,2,335.0,33,57920
5,1483,1,1,1,0,2,425.0,33,57920
5,1477,1,4,1,2,2,430.0,33,57920
5,1477,1,4,1,2,2,500.0,33,57920
5,1483,1,1,1,2,2,595.0,33,57920
5,1483,1,1,1,2,2,665.0,33,57920
5,1481,1,0,1,3,2,700.0,33,57920
5,1477,1,4,1,3,2,865.0,33,57920
5,1479,1,5,1,0,2,970.0,33,57920
5,1483,1,1,1,3,2,1030.0,33,57920
5,1479,1,5,1,0,2,1055.0,33,57920
5,1479,1,5,1,2,2,1295.0,33,57920
5,1481,1,0,1,5,2,565.0,33,60160
5,1477,1,4,1,5,2,730.0,33,60160
5,1479,1,5,1,4,2,790.0,33,60160
5,1479,1,5,1,4,2,870.0,33,60160
5,1483,1,1,1,5,2,895.0,33,60160
5,1483,1,1,1,2,2,585.0,33,60865
5,1481,1,0,1,2,2,435.0,33,61392
5,1477,1,4,1,2,2,600.0,33,61392
5,1483,1,1,1,2,2,765.0,33,61392
5,1479,1,5,1,2,2,1395.0,33,61392
5,1483,1,1,1,0,2,520.0,33,64729
5,1483,1,1,1,0,2,340.0,33,65872
5,1481,1,0,1,5,2,630.0,33,65872
5,1477,1,4,1,5,2,795.0,33,65872
5,1483,1,1,1,5,2,960.0,33,65872
5,1479,1,5,1,2,2,1225.0,33,65872
5,1481,1,0,1,5,2,490.0,33,68112
5,1477,1,4,1,5,2,655.0,33,68112
5,1483,1,1,1,5,2,820.0,33,68112
5,1483,1,1,1,2,2,585.0,33,69010
5,1481,1,0,1,5,2,545.0,33,76612
5,1490,1,4,2,0,2,165.0,34,27792
5,1488,1,2,2,2,2,165.0,34,27792
5,1486,1,1,2,4,2,170.0,34,27792
5,1492,1,5,2,5,2,170.0,34,27792
0,722,1,1,2,4,2,160.0,34,27792
0,761,1,2,2,2,2,170.0,34,27792
0,760,1,5,2,5,2,170.0,34,27792
0,716,1,4,2,0,2,185.0,34,27792
0,816,1,0,1,5,2,330.0,34,45185
0,776,1,1,1,0,2,355.0,34,45185
0,816,1,0,1,5,2,380.0,34,45185
0,816,1,0,1,5,2,530.0,34,45185
0,776,1,1,1,2,2,715.0,34,45185
0,776,1,1,1,2,2,780.0,34,45185
0,776,1,1,1,5,2,845.0,34,45185
0,776,1,1,1,5,2,895.0,34,45185
0,776,1,1,1,5,2,1045.0,34,45185
0,816,1,0,1,4,2,1095.0,34,45185
5,1477,1,4,1,0,2,285.0,34,45600
5,1483,1,1,1,0,2,450.0,34,45600
5,1479,1,5,1,4,2,695.0,34,45600
5,1481,1,0,1,3,2,745.0,34,45600
5,1477,1,4,1,3,2,910.0,34,45600
5,1479,1,5,1,0,2,1080.0,34,45600
0,843,1,4,1,5,2,760.0,34,47585
5,1479,1,5,1,4,2,725.0,34,53440
5,1479,1,5,1,2,2,1395.0,34,53440
0,843,1,4,1,5,2,885.0,34,56545
5,1481,1,0,1,2,2,335.0,34,57920
5,1483,1,1,1,0,2,340.0,34,57920
5,1483,1,1,1,0,2,425.0,34,57920
5,1477,1,4,1,2,2,500.0,34,57920
5,1481,1,0,1,5,2,630.0,34,57920
5,1483,1,1,1,2,2,665.0,34,57920
5,1481,1,0,1,3,2,700.0,34,57920
5,1477,1,4,1,5,2,795.0,34,57920
5,1477,1,4,1,3,2,865.0,34,57920
5,1483,1,1,1,5,2,960.0,34,57920
5,1479,1,5,1,0,2,970.0,34,57920
5,1483,1,1,1,3,2,1030.0,34,57920
5,1479,1,5,1,0,2,1055.0,34,57920
5,1479,1,5,1,2,2,1225.0,34,57920
5,1479,1,5,1,2,2,1295.0,34,57920
5,1481,1,0,1,5,2,565.0,34,60160
5,1477,1,4,1,5,2,730.0,34,60160
5,1479,1,5,1,4,2,790.0,34,60160
5,1479,1,5,1,4,2,870.0,34,60160
5,1483,1,1,1,5,2,895.0,34,60160
5,1483,1,1,1,2,2,585.0,34,60865
5,1481,1,0,1,2,2,435.0,34,61392
5,1477,1,4,1,2,2,600.0,34,61392
5,1483,1,1,1,2,2,765.0,34,61392
